t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.8600,-0.930920,0.470410,1.215723,-0.930920,0.470410,1.215723
1.8650,-0.930312,0.467533,1.217116,-0.930312,0.467533,1.217116
1.8700,-0.929690,0.464649,1.218512,-0.929690,0.464649,1.218512
1.8750,-0.929052,0.461758,1.219912,-0.929052,0.461758,1.219912
1.8800,-0.928400,0.458859,1.221316,-0.928400,0.458859,1.221316
1.8850,-0.927733,0.455953,1.222723,-0.927733,0.455953,1.222723
1.8900,-0.927051,0.453041,1.224135,-0.927051,0.453041,1.224135
1.8950,-0.926354,0.450121,1.225549,-0.926354,0.450121,1.225549
1.9000,-0.925642,0.447195,1.226968,-0.925642,0.447195,1.226968
1.9050,-0.924915,0.444262,1.228390,-0.924915,0.444262,1.228390
1.9100,-0.924174,0.441323,1.229815,-0.924174,0.441323,1.229815
1.9150,-0.923417,0.438377,1.231244,-0.923417,0.438377,1.231244
1.9200,-0.922646,0.435425,1.232677,-0.922646,0.435425,1.232677
1.9250,-0.921859,0.432467,1.234114,-0.921859,0.432467,1.234114
1.9300,-0.921058,0.429502,1.235554,-0.921058,0.429502,1.235554
1.9350,-0.920243,0.426531,1.236998,-0.920243,0.426531,1.236998
1.9400,-0.919412,0.423554,1.238445,-0.919412,0.423554,1.238445
1.9450,-0.918567,0.420571,1.239896,-0.918567,0.420571,1.239896
1.9500,-0.917707,0.417581,1.241350,-0.917707,0.417581,1.241350
1.9550,-0.916833,0.414586,1.242808,-0.916833,0.414586,1.242808
1.9600,-0.915944,0.411585,1.244270,-0.915944,0.411585,1.244270
1.9650,-0.915040,0.408577,1.245735,-0.915040,0.408577,1.245735
1.9700,-0.914123,0.405564,1.247204,-0.914123,0.405564,1.247204
1.9750,-0.913191,0.402545,1.248676,-0.913191,0.402545,1.248676
1.9800,-0.912245,0.399520,1.250152,-0.912245,0.399520,1.250152
1.9850,-0.911285,0.396489,1.251631,-0.911285,0.396489,1.251631
1.9900,-0.910311,0.393452,1.253114,-0.910311,0.393452,1.253114
1.9950,-0.909323,0.390409,1.254600,-0.909323,0.390409,1.254600
2.0000,-0.908322,0.387360,1.256090,-0.908322,0.387360,1.256090
