t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.5250,-0.989422,0.958108,0.913729,-0.989419,0.958108,0.913726
1.5300,-0.991800,0.960260,0.912917,-0.991797,0.960259,0.912914
1.5350,-0.994177,0.962412,0.912112,-0.994174,0.962411,0.912108
1.5400,-0.996554,0.964564,0.911311,-0.996551,0.964564,0.911308
1.5450,-0.998930,0.966718,0.910517,-0.998927,0.966717,0.910514
1.5500,-1.001306,0.968871,0.909729,-1.001303,0.968871,0.909725
1.5550,-1.003682,0.971026,0.908946,-1.003679,0.971025,0.908943
1.5600,-1.006057,0.973181,0.908169,-1.006054,0.973181,0.908166
1.5650,-1.008431,0.975337,0.907398,-1.008428,0.975336,0.907394
1.5700,-1.010806,0.977493,0.906633,-1.010802,0.977493,0.906629
1.5750,-1.013179,0.979650,0.905873,-1.013176,0.979650,0.905869
1.5800,-1.015552,0.981808,0.905119,-1.015549,0.981807,0.905115
1.5850,-1.017925,0.983966,0.904370,-1.017922,0.983966,0.904366
1.5900,-1.020297,0.986125,0.903627,-1.020294,0.986125,0.903623
1.5950,-1.022669,0.988285,0.902889,-1.022666,0.988284,0.902886
1.6000,-1.025041,0.990445,0.902157,-1.025038,0.990445,0.902154
1.6050,-1.027412,0.992606,0.901431,-1.027409,0.992606,0.901427
1.6100,-1.029783,0.994768,0.900710,-1.029780,0.994767,0.900706
1.6150,-1.032153,0.996930,0.899994,-1.032150,0.996930,0.899990
1.6200,-1.034523,0.999093,0.899284,-1.034520,0.999093,0.899280
1.6250,-1.036893,1.001257,0.898579,-1.036889,1.001257,0.898575
1.6300,-1.039262,1.003422,0.897879,-1.039259,1.003421,0.897875
1.6350,-1.041631,1.005587,0.897185,-1.041628,1.005586,0.897181
1.6400,-1.044000,1.007753,0.896496,-1.043996,1.007752,0.896492
1.6450,-1.046368,1.009920,0.895812,-1.046364,1.009919,0.895808
1.6500,-1.048736,1.012087,0.895134,-1.048732,1.012087,0.895130
1.6550,-1.051103,1.014255,0.894460,-1.051100,1.014255,0.894456
1.6600,-1.053471,1.016424,0.893792,-1.053467,1.016424,0.893788
1.6650,-1.055838,1.018594,0.893129,-1.055834,1.018594,0.893125
1.6700,-1.058205,1.020765,0.892471,-1.058201,1.020764,0.892467
1.6750,-1.060571,1.022936,0.891818,-1.060568,1.022935,0.891814
1.6800,-1.062937,1.025108,0.891170,-1.062934,1.025108,0.891166
1.6850,-1.065303,1.027281,0.890527,-1.065300,1.027280,0.890523
1.6900,-1.067669,1.029455,0.889889,-1.067666,1.029454,0.889885
1.6950,-1.070035,1.031629,0.889257,-1.070031,1.031628,0.889252
1.7000,-1.072400,1.033804,0.888629,-1.072397,1.033804,0.888624
1.7050,-1.074765,1.035980,0.888006,-1.074762,1.035980,0.888001
1.7100,-1.077130,1.038157,0.887387,-1.077126,1.038156,0.887383
1.7150,-1.079495,1.040335,0.886774,-1.079491,1.040334,0.886770
1.7200,-1.081859,1.042513,0.886166,-1.081856,1.042513,0.886161
1.7250,-1.084223,1.044692,0.885562,-1.084220,1.044692,0.885558
1.7300,-1.086588,1.046872,0.884963,-1.086584,1.046872,0.884959
1.7350,-1.088952,1.049053,0.884369,-1.088948,1.049053,0.884364
1.7400,-1.091315,1.051235,0.883779,-1.091312,1.051234,0.883775
1.7450,-1.093679,1.053418,0.883195,-1.093675,1.053417,0.883190
1.7500,-1.096043,1.055601,0.882615,-1.096039,1.055600,0.882610
1.7550,-1.098406,1.057785,0.882039,-1.098402,1.057785,0.882035
1.7600,-1.100769,1.059970,0.881468,-1.100765,1.059970,0.881464
1.7650,-1.103132,1.062156,0.880902,-1.103129,1.062156,0.880898
1.7700,-1.105495,1.064343,0.880340,-1.105492,1.064342,0.880336
1.7750,-1.107858,1.066531,0.879783,-1.107854,1.066530,0.879779
1.7800,-1.110221,1.068719,0.879231,-1.110217,1.068718,0.879226
1.7850,-1.112584,1.070908,0.878683,-1.112580,1.070908,0.878678
1.7900,-1.114946,1.073099,0.878139,-1.114943,1.073098,0.878135
1.7950,-1.117309,1.075290,0.877600,-1.117305,1.075289,0.877595
1.8000,-1.119672,1.077481,0.877065,-1.119668,1.077481,0.877061
1.8050,-1.122034,1.079674,0.876535,-1.122030,1.079674,0.876530
1.8100,-1.124397,1.081868,0.876009,-1.124393,1.081867,0.876004
1.8150,-1.126759,1.084062,0.875487,-1.126755,1.084062,0.875483
1.8200,-1.129121,1.086258,0.874970,-1.129117,1.086257,0.874965
1.8250,-1.131484,1.088454,0.874457,-1.131480,1.088453,0.874452
1.8300,-1.133846,1.090651,0.873948,-1.133842,1.090651,0.873944
1.8350,-1.136208,1.092849,0.873444,-1.136204,1.092848,0.873439
1.8400,-1.138571,1.095048,0.872944,-1.138567,1.095047,0.872939
1.8450,-1.140933,1.097248,0.872447,-1.140929,1.097247,0.872443
1.8500,-1.143296,1.099448,0.871956,-1.143291,1.099448,0.871951
1.8550,-1.145658,1.101650,0.871468,-1.145654,1.101649,0.871463
1.8600,-1.148020,1.103852,0.870984,-1.148016,1.103852,0.870979
1.8650,-1.150383,1.106056,0.870505,-1.150379,1.106055,0.870500
